State,Gender,Year,Name,Births
VA,F,1989,Corinne,15
VA,M,1989,Cornelius,7
VA,M,1989,Cornell,6
VA,M,1989,Cortez,8
VA,F,1989,Cortney,19
VA,M,1989,Cory,143
VA,M,1989,Coty,10
VA,F,1989,Courtney,356
VA,M,1989,Courtney,11
VA,M,1989,Craig,57
VA,F,1989,Cristina,17
VA,F,1989,Crystal,213
VA,M,1989,Cullen,6
VA,M,1989,Curtis,90
VA,F,1989,Cynthia,65
VA,M,1989,Cyrus,7
VA,F,1989,Daisy,8
VA,M,1989,Dakota,17
VA,M,1989,Dale,23
VA,F,1989,Dallas,5
VA,M,1989,Dallas,13
VA,M,1989,Damian,18
VA,M,1989,Damien,20
VA,M,1989,Damon,14
VA,F,1989,Dana,70
VA,M,1989,Dandre,6
VA,M,1989,Dane,6
VA,F,1989,Danica,5
VA,M,1989,Daniel,727
VA,F,1989,Daniela,5
VA,F,1989,Daniella,5
VA,F,1989,Danielle,351
VA,F,1989,Dannielle,8
VA,M,1989,Danny,32
VA,M,1989,Dante,18
VA,F,1989,Daphne,10
VA,M,1989,Daquan,8
VA,F,1989,Dara,5
VA,M,1989,Darin,7
VA,M,1989,Darius,57
VA,F,1989,Darlene,9
VA,M,1989,Darnell,8
VA,M,1989,Darrel,5
VA,M,1989,Darrell,31
VA,M,1989,Darren,40
VA,M,1989,Darrick,9
VA,M,1989,Darrin,6
VA,M,1989,Darrius,12
VA,M,1989,Darron,5
VA,M,1989,Darryl,44
VA,M,1989,Darwin,6
VA,M,1989,Daryl,24
VA,M,1989,Dashawn,6
VA,M,1989,David,884
VA,M,1989,Davon,13
VA,F,1989,Dawn,22
VA,M,1989,Dean,10
VA,F,1989,Deandra,5
VA,M,1989,Deandre,27
VA,M,1989,Deangelo,9
VA,F,1989,Deanna,33
VA,F,1989,Deborah,17
VA,F,1989,Debra,8
VA,F,1989,Deidra,5
VA,F,1989,Deirdre,8
VA,M,1989,Dejuan,6
VA,M,1989,Delonta,5
VA,M,1989,Delonte,5
VA,M,1989,Demarcus,9
VA,M,1989,Demario,5
VA,F,1989,Demetria,5
VA,M,1989,Demetris,6
VA,M,1989,Demetrius,21
VA,M,1989,Demond,7
VA,M,1989,Demonte,7
VA,F,1989,Dena,5
VA,F,1989,Denise,35
VA,M,1989,Dennis,78
VA,M,1989,Deon,12
VA,M,1989,Deonta,9
VA,M,1989,Deonte,17
VA,M,1989,Dequan,5
VA,M,1989,Dereck,7
VA,M,1989,Derek,193
VA,M,1989,Derick,21
VA,M,1989,Derrell,8
VA,M,1989,Derrick,94
VA,M,1989,Deshawn,18
VA,F,1989,Desirae,5
VA,F,1989,Desiree,34
VA,M,1989,Desmond,21
VA,F,1989,Destinee,9
VA,F,1989,Destiny,21
VA,M,1989,Devan,10
VA,F,1989,Devin,10
VA,M,1989,Devin,87
VA,F,1989,Devon,18
VA,M,1989,Devon,62
VA,M,1989,Devonte,5
VA,M,1989,Dewayne,12
VA,M,1989,Dexter,21
VA,F,1989,Diamond,12
VA,F,1989,Diana,41
VA,F,1989,Diane,13
VA,F,1989,Dianna,12
VA,M,1989,Dillon,9
VA,M,1989,Dion,9
VA,M,1989,Dominic,25
VA,M,1989,Dominick,11
VA,F,1989,Dominique,32
VA,M,1989,Dominique,75
VA,M,1989,Dominque,11
VA,F,1989,Domonique,9
VA,M,1989,Don,5
VA,M,1989,Donald,130
VA,F,1989,Donna,23
VA,M,1989,Donnell,12
VA,M,1989,Donnie,12
VA,M,1989,Donovan,27
VA,M,1989,Donta,11
VA,M,1989,Dontae,8
VA,M,1989,Donte,40
VA,F,1989,Dora,5
VA,M,1989,Dorian,7
VA,F,1989,Doris,9
VA,F,1989,Dorothy,23
VA,M,1989,Douglas,90
VA,M,1989,Drake,6
VA,M,1989,Drew,28
VA,M,1989,Duane,17
VA,M,1989,Duncan,7
VA,M,1989,Dustin,252
VA,M,1989,Dwayne,24
VA,M,1989,Dwight,9
VA,M,1989,Dylan,51
VA,M,1989,Earl,31
VA,F,1989,Eboni,13
VA,F,1989,Ebonie,6
VA,F,1989,Ebony,55
VA,M,1989,Eddie,11
VA,F,1989,Eden,8
VA,M,1989,Edgar,12
VA,F,1989,Edith,8
VA,M,1989,Edmund,6
VA,M,1989,Eduardo,14
VA,M,1989,Edward,147
VA,M,1989,Edwin,33
VA,F,1989,Eileen,11
VA,F,1989,Elaina,9
VA,F,1989,Elaine,15
VA,F,1989,Eleanor,15
VA,F,1989,Elena,12
VA,M,1989,Eli,9
VA,M,1989,Elias,6
VA,M,1989,Elijah,26
VA,F,1989,Elisa,7
VA,F,1989,Elisabeth,18
VA,F,1989,Elise,23
VA,F,1989,Elisha,8
VA,F,1989,Eliza,6
VA,F,1989,Elizabeth,542
VA,F,1989,Ellen,34
VA,M,1989,Elliot,11
VA,M,1989,Elliott,24
VA,F,1989,Elyse,16
VA,M,1989,Emanuel,8
VA,F,1989,Emilie,11
VA,F,1989,Emily,471
VA,F,1989,Emma,57
VA,M,1989,Emmanuel,12
VA,M,1989,Emmett,7
VA,M,1989,Eric,401
VA,F,1989,Erica,201
VA,M,1989,Erich,10
VA,M,1989,Erick,13
VA,F,1989,Ericka,17
VA,M,1989,Erik,55
VA,F,1989,Erika,78
VA,F,1989,Erin,234
VA,M,1989,Erin,7
VA,M,1989,Ernest,32
VA,M,1989,Ervin,5
VA,F,1989,Esther,15
VA,M,1989,Ethan,83
VA,M,1989,Eugene,26
VA,F,1989,Eva,10
VA,M,1989,Evan,101
VA,F,1989,Evelyn,15
VA,M,1989,Everett,5
VA,F,1989,Faith,17
VA,F,1989,Fallon,5
VA,F,1989,Felicia,54
VA,M,1989,Felix,8
VA,M,1989,Fernando,8
VA,F,1989,Fiona,7
VA,M,1989,Floyd,14
VA,M,1989,Forrest,23
VA,F,1989,Frances,20
VA,F,1989,Francesca,5
VA,F,1989,Francis,6
VA,M,1989,Francis,21
VA,M,1989,Francisco,11
VA,M,1989,Frank,45
VA,M,1989,Frankie,9
VA,M,1989,Franklin,28
VA,M,1989,Fred,15
VA,M,1989,Freddie,5
VA,M,1989,Freddy,6
VA,M,1989,Frederick,28
VA,M,1989,Gabriel,33
VA,F,1989,Gabriela,13
VA,F,1989,Gabriella,13
VA,F,1989,Gabrielle,65
VA,M,1989,Garland,6
VA,M,1989,Garrett,54
VA,M,1989,Garrick,7
VA,M,1989,Garry,5
VA,M,1989,Gary,73
VA,M,1989,Gavin,17
VA,M,1989,Gene,7
VA,F,1989,Genevieve,11
VA,M,1989,Geoffrey,24
VA,M,1989,George,128
VA,F,1989,Georgia,8
VA,M,1989,Gerald,27
VA,F,1989,Geraldine,5
VA,M,1989,Gerard,6
VA,M,1989,Gerardo,6
VA,M,1989,Gilbert,7
VA,F,1989,Gillian,6
VA,F,1989,Gina,30
VA,M,1989,Giovanni,7
VA,M,1989,Glen,8
VA,F,1989,Glenda,6
VA,M,1989,Glenn,28
VA,F,1989,Gloria,9
VA,M,1989,Gordon,17
VA,F,1989,Grace,46
VA,M,1989,Graham,6
VA,M,1989,Grant,35
VA,M,1989,Grayson,10
VA,M,1989,Gregory,220
VA,F,1989,Greta,5
VA,F,1989,Gretchen,12
VA,M,1989,Gustavo,5
VA,M,1989,Guy,7
VA,F,1989,Gwendolyn,6
VA,F,1989,Hailey,13
VA,M,1989,Hakeem,10
VA,F,1989,Haley,38
VA,F,1989,Hanna,12
VA,F,1989,Hannah,202
VA,M,1989,Harold,16
VA,M,1989,Harrison,27
VA,M,1989,Harry,18
VA,M,1989,Harvey,9
VA,F,1989,Hayley,17
VA,M,1989,Heath,10
VA,F,1989,Heather,546
VA,M,1989,Hector,7
VA,F,1989,Heidi,21
VA,F,1989,Helen,26
VA,F,1989,Helena,7
VA,M,1989,Henry,63
VA,M,1989,Herbert,9
VA,M,1989,Herman,5
VA,F,1989,Hilary,22
VA,F,1989,Hillary,36
VA,F,1989,Hollie,10
VA,F,1989,Holly,112
VA,F,1989,Hope,25
VA,M,1989,Howard,24
VA,M,1989,Hugh,9
VA,M,1989,Hunter,64
VA,M,1989,Ian,125
VA,F,1989,Iesha,7
VA,F,1989,India,22
VA,F,1989,Ingrid,8
VA,F,1989,Irene,12
VA,F,1989,Iris,5
VA,M,1989,Irvin,5
VA,M,1989,Isaac,37
VA,F,1989,Isabel,5
VA,M,1989,Isaiah,23
VA,M,1989,Isiah,8
VA,M,1989,Ivan,17
VA,F,1989,Ivory,8
VA,M,1989,Jack,30
VA,F,1989,Jackie,9
VA,M,1989,Jackie,6
VA,F,1989,Jacklyn,5
VA,M,1989,Jackson,12
VA,F,1989,Jaclyn,29
VA,M,1989,Jacob,317
VA,F,1989,Jacqueline,113
VA,F,1989,Jacquelyn,35
VA,F,1989,Jade,26
VA,F,1989,Jaime,17
VA,M,1989,Jaime,6
VA,F,1989,Jaimie,13
VA,M,1989,Jake,23
VA,F,1989,Jaleesa,26
VA,F,1989,Jalesa,5
VA,F,1989,Jalessa,5
VA,F,1989,Jalisa,26
VA,F,1989,Jalissa,6
VA,M,1989,Jamaal,9
VA,M,1989,Jamal,44
VA,M,1989,Jamar,47
VA,F,1989,Jamecia,5
VA,F,1989,Jamee,5
VA,M,1989,Jamel,23
VA,F,1989,James,12
VA,M,1989,James,996
VA,M,1989,Jameson,5
VA,F,1989,Jami,7
VA,F,1989,Jamie,153
VA,M,1989,Jamie,38
VA,M,1989,Jamil,5
VA,F,1989,Jamila,7
VA,M,1989,Jamison,10
VA,M,1989,Jan,5
VA,F,1989,Jana,6
VA,F,1989,Janae,13
VA,F,1989,Janay,8
VA,F,1989,Jane,20
VA,F,1989,Janee,7
VA,F,1989,Janel,5
VA,F,1989,Janelle,13
VA,F,1989,Janet,22
VA,F,1989,Janice,12
VA,F,1989,Janie,7
VA,F,1989,Janine,6
VA,F,1989,Janna,5
VA,M,1989,Jaquan,6
VA,M,1989,Jared,120
VA,M,1989,Jaren,6
VA,M,1989,Jaron,20
VA,M,1989,Jarred,10
VA,M,1989,Jarrell,5
VA,M,1989,Jarrett,17
VA,M,1989,Jarrod,20
VA,M,1989,Jarvis,8
VA,F,1989,Jasmin,14
VA,F,1989,Jasmine,272
VA,F,1989,Jasmyn,6
VA,M,1989,Jason,315
VA,M,1989,Jasper,5
VA,M,1989,Javier,7
VA,M,1989,Javon,22
VA,M,1989,Jay,28
VA,M,1989,Jayme,5
VA,M,1989,Jayson,6
VA,F,1989,Jazmin,11
VA,F,1989,Jazmine,22
VA,F,1989,Jean,6
VA,F,1989,Jeanette,10
VA,F,1989,Jeanne,5
VA,M,1989,Jefferson,5
VA,M,1989,Jeffery,62
VA,M,1989,Jeffrey,295
VA,F,1989,Jena,5
VA,F,1989,Jenifer,5
VA,F,1989,Jenna,77
VA,F,1989,Jennie,10
VA,F,1989,Jennifer,559
VA,M,1989,Jennifer,5
VA,F,1989,Jenny,28
VA,M,1989,Jerald,7
VA,M,1989,Jerel,10
VA,M,1989,Jeremiah,57
VA,M,1989,Jeremy,315
VA,F,1989,Jerica,11
VA,M,1989,Jermaine,34
VA,M,1989,Jerome,26
VA,M,1989,Jerrell,12
VA,F,1989,Jerrica,9
VA,M,1989,Jerrod,12
VA,M,1989,Jerry,60
VA,F,1989,Jesse,8
VA,M,1989,Jesse,160
VA,M,1989,Jessee,6
VA,F,1989,Jessi,7
VA,F,1989,Jessica,1253
VA,M,1989,Jessica,6
VA,F,1989,Jessie,30
VA,M,1989,Jessie,16
VA,F,1989,Jessika,8
VA,M,1989,Jesus,6
VA,F,1989,Jill,13
VA,F,1989,Jillian,40
VA,M,1989,Jimmie,13
VA,M,1989,Jimmy,34
VA,F,1989,Joan,5
VA,F,1989,Joanna,55
VA,F,1989,Joanne,12
VA,F,1989,Jocelyn,22
VA,F,1989,Jodi,14
VA,F,1989,Jodie,8
VA,F,1989,Jody,10
VA,M,1989,Jody,5
VA,M,1989,Joe,12
VA,M,1989,Joel,55
VA,M,1989,Joesph,8
VA,M,1989,Joey,13
VA,F,1989,Johanna,13
VA,F,1989,John,14
VA,M,1989,John,807
VA,M,1989,Johnathan,80
VA,M,1989,Johnathon,19
VA,M,1989,Johnnie,11
VA,M,1989,Johnny,27
VA,F,1989,Jolisa,5
VA,M,1989,Jon,33
VA,M,1989,Jonah,5
VA,M,1989,Jonathan,578
VA,M,1989,Jonathon,32
VA,F,1989,Joni,7
VA,M,1989,Jonte,5
VA,F,1989,Jordan,112
VA,M,1989,Jordan,158
VA,M,1989,Jorge,10
VA,M,1989,Jose,59
VA,F,1989,Joseph,9
VA,M,1989,Joseph,645
VA,F,1989,Josephine,6
VA,F,1989,Joshua,11
VA,M,1989,Joshua,1187
VA,M,1989,Josiah,13
VA,F,1989,Josie,5
VA,M,1989,Josue,9
VA,F,1989,Jourdan,5
VA,F,1989,Joy,25
VA,F,1989,Joyce,11
VA,M,1989,Juan,28
VA,F,1989,Juanita,12
VA,F,1989,Judith,12
VA,F,1989,Judy,6
VA,F,1989,Julia,81
VA,M,1989,Julian,27
VA,F,1989,Juliana,9
VA,F,1989,Julianna,15
VA,F,1989,Julianne,18
VA,F,1989,Julie,79
VA,M,1989,Julio,10
VA,M,1989,Julius,12
VA,F,1989,Justin,13
VA,M,1989,Justin,801
VA,F,1989,Justina,8
VA,F,1989,Justine,12
VA,M,1989,Justine,10
VA,F,1989,Kacey,7
VA,F,1989,Kacie,8
VA,F,1989,Kaela,6
VA,F,1989,Kaila,16
VA,F,1989,Kaitlin,81
VA,F,1989,Kaitlyn,77
VA,F,1989,Kala,14
VA,M,1989,Kaleb,16
VA,F,1989,Kali,8
VA,F,1989,Kallie,5
VA,F,1989,Kalyn,5
VA,M,1989,Kameron,7
VA,F,1989,Kandace,6
VA,F,1989,Kanesha,5
VA,F,1989,Kanisha,8
VA,F,1989,Kara,62
VA,F,1989,Karen,71
VA,F,1989,Kari,26
VA,F,1989,Karina,11
VA,F,1989,Karissa,6
VA,M,1989,Karl,17
VA,F,1989,Karla,18
VA,F,1989,Kasey,27
VA,M,1989,Kasey,14
VA,F,1989,Kasie,5
VA,F,1989,Kassandra,6
VA,F,1989,Kate,25
VA,F,1989,Katelin,11
VA,F,1989,Katelyn,110
VA,F,1989,Katelynn,13
VA,F,1989,Katharine,15
VA,F,1989,Katherine,387
VA,F,1989,Katheryn,6
VA,F,1989,Kathleen,107
VA,F,1989,Kathrine,5
VA,F,1989,Kathryn,188
VA,F,1989,Kathryne,6
VA,F,1989,Kathy,6
VA,F,1989,Kati,6
VA,F,1989,Katie,144
VA,F,1989,Katlin,7
VA,F,1989,Katlyn,17
VA,F,1989,Katrina,46
VA,F,1989,Katy,8
VA,F,1989,Kayla,267
VA,F,1989,Kaylee,9
VA,F,1989,Kayleigh,10
VA,F,1989,Kaylene,5
VA,F,1989,Kaylin,11
VA,F,1989,Kaylyn,7
VA,F,1989,Keaira,6
VA,F,1989,Keara,12
VA,M,1989,Keegan,8
VA,F,1989,Keeley,5
VA,M,1989,Keenan,9
VA,F,1989,Keiara,7
VA,F,1989,Keira,5
VA,F,1989,Keisha,20
VA,M,1989,Keith,108
VA,F,1989,Kelley,27
VA,F,1989,Kelli,32
VA,F,1989,Kellie,27
VA,F,1989,Kelly,252
VA,M,1989,Kelly,16
VA,F,1989,Kelsea,11
VA,F,1989,Kelsey,201
VA,F,1989,Kelsi,5
VA,F,1989,Kelsie,12
VA,M,1989,Kelvin,27
VA,F,1989,Kendal,6
VA,M,1989,Kendal,5
VA,F,1989,Kendall,45
VA,M,1989,Kendall,26
VA,M,1989,Kendell,5
VA,F,1989,Kendra,88
VA,M,1989,Kendrick,23
VA,F,1989,Kenisha,6
VA,M,1989,Kenneth,243
VA,M,1989,Kennith,5
VA,M,1989,Kenny,13
VA,M,1989,Kent,10
VA,F,1989,Kenya,9
VA,M,1989,Keon,8
VA,F,1989,Keona,9
VA,F,1989,Keosha,8
VA,F,1989,Keri,12
VA,F,1989,Kerri,11
VA,F,1989,Kerry,15
VA,M,1989,Kerry,6
VA,M,1989,Keshawn,6
VA,F,1989,Keshia,12
VA,M,1989,Kevin,561
VA,M,1989,Kevon,6
VA,F,1989,Keyana,5
VA,F,1989,Keyara,5
VA,M,1989,Keyon,5
VA,F,1989,Keyona,5
VA,M,1989,Khiry,5
VA,F,1989,Kia,6
VA,F,1989,Kiana,9
VA,F,1989,Kiara,155
VA,F,1989,Kiarra,13
VA,F,1989,Kiera,23
VA,F,1989,Kierra,27
VA,F,1989,Kiersten,6
VA,F,1989,Kimberley,6
VA,F,1989,Kimberly,252
VA,M,1989,Kirk,15
VA,F,1989,Kirsten,29
VA,F,1989,Kirstin,6
VA,M,1989,Kody,6
VA,M,1989,Korey,17
VA,F,1989,Kori,6
VA,F,1989,Kortney,6
VA,M,1989,Kory,8
VA,F,1989,Kourtney,8
VA,F,1989,Krista,46
VA,F,1989,Kristan,5
VA,F,1989,Kristen,247
VA,F,1989,Kristi,20
VA,F,1989,Kristian,6
VA,F,1989,Kristie,14
VA,F,1989,Kristin,187
VA,F,1989,Kristina,110
VA,F,1989,Kristine,22
VA,M,1989,Kristofer,8
VA,M,1989,Kristopher,34
VA,F,1989,Kristy,26
VA,F,1989,Kristyn,10
VA,F,1989,Krysta,5
VA,F,1989,Krystal,84
VA,F,1989,Krystin,7
VA,F,1989,Krystina,7
VA,F,1989,Krystle,27
VA,M,1989,Kurt,17
VA,M,1989,Kurtis,5
VA,M,1989,Kwamane,7
VA,M,1989,Kwame,12
VA,M,1989,Kyle,333
VA,F,1989,Kylee,7
VA,F,1989,Kylie,24
VA,F,1989,Lacey,24
VA,F,1989,Lacie,7
VA,F,1989,Lacy,13
VA,F,1989,Laila,5
VA,F,1989,Lakeisha,17
VA,F,1989,Laken,6
VA,F,1989,Lakendra,9
VA,F,1989,Lakesha,8
VA,F,1989,Lakeshia,7
VA,F,1989,Lakia,9
VA,F,1989,Lakisha,7
VA,M,1989,Lamar,50
VA,M,1989,Lamont,12
VA,M,1989,Lamonte,5
VA,M,1989,Lance,27
VA,M,1989,Landon,15
VA,F,1989,Laquanda,7
VA,F,1989,Laquisha,5
VA,F,1989,Lara,19
VA,F,1989,Larissa,12
VA,M,1989,Larry,60
VA,F,1989,Lashawn,5
VA,M,1989,Lashawn,6
VA,F,1989,Lashawnda,6
VA,F,1989,Lashell,6
VA,F,1989,Lashonda,9
VA,F,1989,Latasha,44
VA,F,1989,Latesha,6
VA,F,1989,Latia,8
VA,F,1989,Latisha,23
VA,F,1989,Latonya,17
VA,F,1989,Latoya,54
VA,F,1989,Latrice,17
VA,F,1989,Laura,314
VA,F,1989,Laurel,10
VA,F,1989,Lauren,628
VA,F,1989,Laurie,9
VA,F,1989,Lauryn,7
VA,F,1989,Lavonda,5
VA,M,1989,Lawrence,51
VA,F,1989,Lea,7
VA,F,1989,Leah,68
VA,F,1989,Leann,10
VA,F,1989,Leanna,21
VA,F,1989,Leanne,16
VA,F,1989,Lee,12
VA,M,1989,Lee,37
VA,F,1989,Leigh,32
VA,F,1989,Leila,11
VA,M,1989,Leland,6
VA,F,1989,Lena,7
VA,M,1989,Leo,6
VA,M,1989,Leon,25
VA,M,1989,Leonard,19
VA,M,1989,Leroy,9
VA,F,1989,Lesley,10
VA,F,1989,Leslie,72
VA,M,1989,Leslie,8
VA,M,1989,Lester,12
VA,F,1989,Leticia,7
VA,M,1989,Levi,11
VA,M,1989,Levon,6
VA,M,1989,Lewis,24
VA,F,1989,Lia,10
VA,F,1989,Lillian,15
VA,M,1989,Lincoln,6
VA,F,1989,Linda,36
VA,F,1989,Lindsay,138
VA,F,1989,Lindsey,170
VA,F,1989,Linsey,5
VA,M,1989,Linwood,10
VA,M,1989,Lionel,6
VA,F,1989,Lisa,140
VA,M,1989,Lloyd,16
VA,F,1989,Logan,13
VA,M,1989,Logan,80
VA,M,1989,Lonnie,10
VA,F,1989,Lora,5
VA,F,1989,Loren,15
VA,M,1989,Lorenzo,24
VA,F,1989,Loretta,5
VA,F,1989,Lori,28
VA,M,1989,Louis,34
VA,M,1989,Lucas,52
VA,F,1989,Lucy,17
VA,M,1989,Luis,34
VA,M,1989,Lukas,10
VA,M,1989,Luke,58
VA,M,1989,Luther,8
VA,F,1989,Lydia,29
VA,F,1989,Lyndsay,6
VA,F,1989,Lyndsey,22
VA,F,1989,Lynette,8
VA,F,1989,Lynn,9
VA,M,1989,Lynwood,7
VA,F,1989,Mackenzie,18
VA,M,1989,Mackenzie,5
VA,F,1989,Madeleine,6
VA,F,1989,Madeline,34
VA,F,1989,Madelyn,5
VA,F,1989,Madison,25
VA,F,1989,Maegan,8
VA,F,1989,Maggie,20
VA,M,1989,Malcolm,32
VA,F,1989,Malia,5
VA,M,1989,Malik,8
VA,F,1989,Mallory,29
VA,F,1989,Mandi,6
VA,F,1989,Mandy,17
VA,M,1989,Manuel,12
VA,F,1989,Mara,11
VA,F,1989,Maranda,6
VA,M,1989,Marc,25
VA,M,1989,Marcellus,10
VA,M,1989,Marco,6
VA,M,1989,Marcos,6
VA,M,1989,Marcus,180
VA,F,1989,Margaret,129
VA,F,1989,Marguerite,5
VA,F,1989,Maria,89
VA,F,1989,Mariah,8
VA,F,1989,Mariam,5
VA,F,1989,Marian,7
VA,F,1989,Marianne,7
VA,F,1989,Marie,35
VA,F,1989,Marilyn,14
VA,F,1989,Marina,8
VA,M,1989,Mario,44
VA,F,1989,Marion,5
VA,F,1989,Marisa,14
VA,F,1989,Marissa,46
VA,F,1989,Marjorie,6
VA,F,1989,Mark,5
VA,M,1989,Mark,256
VA,M,1989,Markeith,5
VA,M,1989,Markus,12
VA,M,1989,Marlon,8
VA,F,1989,Marquetta,7
VA,M,1989,Marquis,37
VA,M,1989,Marquise,8
VA,F,1989,Marquita,11
VA,M,1989,Marshall,33
VA,F,1989,Martha,37
VA,F,1989,Martika,5
VA,M,1989,Martin,31
VA,F,1989,Martina,5
VA,M,1989,Marvin,29
VA,F,1989,Mary,298
VA,F,1989,Maryann,7
VA,M,1989,Mason,28
VA,M,1989,Mathew,38
VA,F,1989,Matthew,11
VA,M,1989,Matthew,1133
VA,F,1989,Maura,8
VA,F,1989,Maureen,8
VA,M,1989,Maurice,46
VA,M,1989,Max,29
VA,M,1989,Maxwell,19
VA,F,1989,Maya,7
VA,F,1989,Mayra,6
VA,F,1989,Meagan,78
VA,F,1989,Meaghan,20
VA,F,1989,Megan,482
VA,F,1989,Meghan,96
VA,F,1989,Meghann,5
VA,F,1989,Melanie,84
VA,F,1989,Melinda,45
VA,F,1989,Melissa,270
VA,F,1989,Melody,18
VA,M,1989,Melvin,34
VA,F,1989,Mercedes,18
VA,F,1989,Meredith,82
VA,F,1989,Mia,20
VA,M,1989,Micah,31
VA,F,1989,Michael,12
VA,M,1989,Michael,1532
VA,F,1989,Michaela,14
VA,M,1989,Micheal,36
VA,F,1989,Michele,16
VA,F,1989,Michelle,285
VA,M,1989,Miguel,13
VA,M,1989,Mike,7
VA,M,1989,Miles,21
VA,M,1989,Milton,11
VA,F,1989,Mina,5
VA,F,1989,Mindy,17
VA,F,1989,Miranda,32
VA,F,1989,Miriam,13
VA,F,1989,Misty,32
VA,M,1989,Mitchell,58
VA,M,1989,Mohamed,7
VA,M,1989,Mohammad,9
VA,M,1989,Mohammed,5
VA,F,1989,Mollie,5
VA,F,1989,Molly,78
VA,F,1989,Mona,7
VA,F,1989,Monica,88
VA,F,1989,Monika,7
VA,F,1989,Monique,67
VA,M,1989,Monte,6
VA,M,1989,Montrell,11
VA,F,1989,Morgan,136
VA,M,1989,Morgan,23
VA,M,1989,Morris,7
VA,M,1989,Mustafa,5
VA,M,1989,Mychal,5
VA,F,1989,Myesha,6
VA,M,1989,Myles,7
VA,F,1989,Nadia,16
VA,M,1989,Najee,5
VA,F,1989,Nancy,36
VA,F,1989,Naomi,13
VA,F,1989,Natalie,94
VA,F,1989,Natasha,94
VA,F,1989,Nathalie,5
VA,M,1989,Nathan,229
VA,M,1989,Nathanael,13
VA,M,1989,Nathanial,5
VA,M,1989,Nathaniel,107
VA,M,1989,Neal,11
VA,M,1989,Neil,21
VA,M,1989,Nelson,15
VA,F,1989,Nichelle,6
VA,M,1989,Nicholas,502
VA,F,1989,Nichole,35
VA,M,1989,Nickolas,17
VA,M,1989,Nico,11
VA,M,1989,Nicolas,24
VA,F,1989,Nicole,349
VA,F,1989,Nicolette,6
VA,F,1989,Nicolle,5
VA,M,1989,Nigel,11
VA,F,1989,Nikia,7
VA,F,1989,Nikita,9
VA,F,1989,Nikki,20
VA,M,1989,Nikolas,5
VA,F,1989,Nina,21
VA,M,1989,Noah,27
VA,F,1989,Noel,9
VA,F,1989,Nora,19
VA,M,1989,Norman,20
VA,F,1989,Octavia,17
VA,M,1989,Oliver,12
VA,F,1989,Olivia,43
VA,M,1989,Omar,28
VA,M,1989,Orlando,12
VA,M,1989,Oscar,17
VA,M,1989,Owen,17
VA,M,1989,Pablo,5
VA,F,1989,Paige,46
VA,F,1989,Pamela,39
VA,F,1989,Paris,9
VA,M,1989,Parker,15
VA,F,1989,Patrice,16
VA,F,1989,Patricia,77
VA,M,1989,Patrick,285
VA,M,1989,Paul,197
VA,F,1989,Paula,19
VA,F,1989,Pauline,8
VA,M,1989,Pedro,9
VA,F,1989,Peggy,5
VA,M,1989,Pernell,6
VA,M,1989,Perry,7
VA,M,1989,Peter,104
VA,M,1989,Peyton,6
VA,M,1989,Philip,104
VA,M,1989,Phillip,137
VA,F,1989,Phoebe,6
VA,F,1989,Phylicia,15
VA,M,1989,Pierre,8
VA,F,1989,Porscha,8
VA,F,1989,Porsche,6
VA,F,1989,Porsha,8
VA,F,1989,Portia,12
VA,F,1989,Precious,10
VA,M,1989,Preston,37
VA,F,1989,Princess,8
VA,F,1989,Priscilla,21
VA,M,1989,Quamane,5
VA,M,1989,Quentin,18
VA,F,1989,Quiana,7
VA,M,1989,Quincy,13
VA,M,1989,Quinn,5
VA,M,1989,Quintin,9
VA,M,1989,Quinton,35
VA,F,1989,Rachael,72
VA,F,1989,Racheal,5
VA,F,1989,Rachel,455
VA,F,1989,Rachelle,13
VA,M,1989,Rafael,7
VA,M,1989,Rakeem,5
VA,M,1989,Rakim,5
VA,M,1989,Ralph,19
VA,M,1989,Ramon,9
VA,M,1989,Randal,5
VA,M,1989,Randall,60
VA,F,1989,Randi,20
VA,M,1989,Randolph,8
VA,M,1989,Randy,41
VA,M,1989,Raphael,6
VA,F,1989,Raquel,19
VA,M,1989,Rashaad,5
VA,M,1989,Rashad,42
VA,M,1989,Rashard,8
VA,M,1989,Rashaun,6
VA,M,1989,Rashawn,10
VA,M,1989,Raul,7
VA,F,1989,Raven,22
VA,M,1989,Ray,12
VA,M,1989,Raymond,82
VA,F,1989,Rebecca,329
VA,F,1989,Rebekah,47
VA,M,1989,Reed,6
VA,F,1989,Regina,24
VA,M,1989,Reginald,41
VA,M,1989,Reid,6
VA,M,1989,Remington,5
VA,F,1989,Renee,39
VA,M,1989,Rex,5
VA,F,1989,Rhiannon,10
VA,F,1989,Rhonda,17
VA,M,1989,Ricardo,20
VA,M,1989,Richard,333
VA,M,1989,Rick,5
VA,M,1989,Rickey,5
VA,M,1989,Ricky,57
VA,M,1989,Rico,7
VA,F,1989,Rikki,5
VA,F,1989,Riley,7
VA,M,1989,Riley,5
VA,F,1989,Rita,6
VA,M,1989,Robert,866
VA,F,1989,Roberta,6
VA,M,1989,Roberto,8
VA,F,1989,Robin,42
VA,M,1989,Robin,7
VA,F,1989,Robyn,21
VA,F,1989,Rochelle,19
VA,M,1989,Rocky,9
VA,M,1989,Roderick,19
VA,M,1989,Rodney,51
VA,M,1989,Roger,38
VA,M,1989,Roland,11
VA,M,1989,Roman,9
VA,M,1989,Ron,8
VA,M,1989,Ronald,117
